date,sentence,col3
2020-12-11,近三日净买入超120亿元 北向资金准备过年？,21世纪经济报道
2020-12-11,2股获买入评级 最新:韦尔股份,中财网
2020-12-11,上证早知道│北向资金持续加仓，3个交易日净买入超120亿元；上市公司密集披露股权回购预案,中国证券网
2020-12-11,北向资金动向盘点：再度试水周期类,Wind
2020-12-11,北向资金3天加仓120亿元 部分科技股获青睐,上证报
2020-12-10,晚间要闻2020年12月10日星期四,Wind
2020-12-10,韦尔股份发生31笔大宗交易合计成交3.18亿元,证券时报网
2020-12-10,"韦尔股份现31笔大宗交易 共成交31,775.30万元",新浪
2020-12-10,北向资金今日净流入15亿元，净卖出五粮液5.78亿元,第一财经
2020-12-10,北向资金今日净买入15.22亿元，贵州茅台连续6日获净买入,Wind
2020-12-10,韦尔股份(603501.SH)：控股股东一致行动人解押4083.9009万股,格隆汇
2020-12-10,半导体行业将迎拐点？机构称未来3-5年仍是投资主线丨牛熊眼,第一财经
2020-12-10,【行情】半导体板块继续走强，斯达半导逼近涨停，韦尔股份、立昂微涨超7%，思瑞浦、新洁能、华润微等个股涨逾5%,金十数据
2020-12-10,【行情】半导体板块大涨，韦尔股份大涨9%，斯达半导、立昂微、新洁能等跟涨,金十数据
2020-12-09,苹果发布AirPods Max 这些概念股有望站上风口丨牛熊眼,第一财经
2020-12-09,30倍芯片龙头遭大举套现，年内减持近50亿元！苹果新耳机来了，售价4399元，TWS概念飙涨（附股） 减持股份,证券时报
2020-12-09,30倍芯片龙头遭大举套现 苹果新耳机引爆TWS概念股,证券时报
2020-12-09,2021科技行业展望：需求回暖上升 格局稳中有变,新浪
2020-12-09,贝壳投研：国产替代的千亿赛道，为什么说射频芯片的春风来了？,新浪
2020-12-09,韦尔股份：两位大股东因业务发展，拟减持不超过863.56万股 拟减持股份,资本邦
2020-12-09,上市公司正负面新闻2020年12月9日星期三,Wind
2020-12-08,业绩暴增半导体股走势分化 这只10倍大牛股已累跌14%,第一财经
2020-12-08,晚间公告热点追踪：芯片龙头频遭大股东减持 锂业巨头引战解围,新浪
2020-12-08,晚间重要公告2020年12月8日星期二,Wind
2020-12-08,韦尔股份：俩股东拟合计减持不超1% 拟减持股份,格隆汇
2020-12-08,韦尔股份：贾渊合计减持0.0397%公司股份 减持股份,Wind
2020-12-08,韦尔股份(603501.SH)：华清银杏及华清龙芯拟合计减持不超863.56万股 拟减持股份,格隆汇
2020-12-08,韦尔股份：华清银杏、华清龙芯拟减持不超过总股本1% 拟减持股份,Wind
2020-12-08,韦尔股份(603501.SH)：董事贾渊累计减持34.25万股 减持数量过半 减持股份,格隆汇
2020-12-08,一个交易日差距缩小7%！基金年度冠军悬念又来了,Wind
2020-12-08,电子行业周报：半导体设备板块中华峰测控何以走出独立行情,国海证券
2020-12-08,国际芯片巨头率先大抬价 六大受益股他来了,证券时报
2020-12-07,电子行业周报：半导体近期涨价梳理,新浪
2020-12-07,"韦尔股份现1笔大宗交易 共成交10,000.00万元",新浪
2020-12-07,电子(半导体)行业点评报告：半导体产业链格局优化 国产设备空间大,新浪
2020-12-07,半导体缺货全链涨价芯片巨头股价新高A股相关概念股逆市跟涨,财华社
2020-12-07,【东吴电子王平阳团队】半导体周报：半导体近期涨价梳理,东吴电子研究
2020-12-07,电子行业周报：全球半导体周期再次启动 苹果备货超预期,新浪
2020-12-07,北向资金一周动向盘点：净买245亿元，攻防兼备,Wind
2020-12-06,【华西电子孙远峰团队—半导设备】半导体产业链格局优化，国产设备空间大,远峰电子
2020-12-06,招商策略：年底值得关注的两大产业趋势变化,招商策略研究
2020-12-06,粤开策略：回测十年寻规律，跨年行情或开启,粤开崇利论市
2020-12-05,北向资金连续5周净买入，金额创近21周新高；这些行业与个股被大幅增持（附股）,21世纪经济报道
2020-12-04,"韦尔股份现1笔大宗交易 共成交1,817.01万元",新浪
2020-12-03,韦尔股份一月内现多次减持：控股股东套现18亿，大股东锁定期后“闪电”离场 减持股份,华夏时报
2020-12-03,策略月报-2020年12月投资策略：跨年行情徐徐展开 积极布局均衡配置,新浪
2020-12-03,北向资金动向盘点：休整，减仓两大方向,Wind
2020-12-03,沪指摸高，北向资金却终结四天净买入！大幅卖出这些个股（名单）,21世纪经济报道
2020-12-02,"韦尔股份现2笔大宗交易 共成交12,119.60万元",新浪
2020-12-02,半导体板块午后继续走强 瑞丰光电涨12.41%,证券时报网
2020-12-02,【行情】芯片板块午后拉升，中芯国际-U、韦尔股份、闻泰科技、兆易创新、沪硅产业-U普涨,金十数据
2020-12-02,芯片板块午后拉升，中芯国际-U、韦尔股份、闻泰科技、兆易创新普涨,Wind
2020-12-01,韦尔股份(603501)：高端产品加速布局 受益小像素趋势,新浪
2020-12-01,指数成份股调整折射经济转型升级，增强股市“晴雨表”功能,Wind
2020-11-30,【华西电子孙远峰团队-持续推荐CIS*首推韦尔】高端产品加速布局，受益小像素趋势,远峰电子
2020-11-30,韦尔股份现2笔大宗交易均为折价成交,证券时报网
2020-11-30,"韦尔股份现2笔大宗交易 共成交3,672.77万元",新浪
2020-11-30,电子(半导体)行业点评报告：半导体材料需求看涨 联动晶圆产能扩张,新浪
2020-11-30,大象起舞，上证50创2008年2月以来新高,Wind
2020-11-30,半导体板块拉升，北京君正、韦尔股份直线冲高,Wind
2020-11-30,小K播早报！科创板股票或明年纳入沪深港通股票范围零跑汽车或明年登陆科创板,科创板日报
2020-11-29,【华西电子孙远峰团队-半导材料&晶圆扩张】半导体材料需求看涨，联动晶圆产能扩张,远峰电子
2020-11-29,半年度指数成分调整对资本市场影响点评：指数成分新增科创板标的 科创板互联互通箭在弦上,新浪
2020-11-29,深度*行业*电子行业2021年度策略：掘金高景气板块 把握涨价行情,新浪
2020-11-29,下周49只股解禁 这只食品小白马近80亿市值将解禁意外涨停 解禁,金融界
2020-11-29,韦尔股份等热门概念股下周将解禁 解禁,证券时报网
2020-11-29,近80亿市值将解禁，这只食品小白马意外涨停 解禁,证券时报
2020-11-29,近80亿市值将解禁 这只股却涨停！这些股下周解禁 解禁,证券时报
2020-11-28,下周705亿市值限售股解禁，环比增加95.31% 解禁,Wind
2020-11-27,韦尔股份股东减持计划已实施完成 拟减持股份,上证报
2020-11-27,韦尔股份：持股5%以上非第一大股东合计减持1%股份 减持股份,Wind
2020-11-27,韦尔股份(603501.SH)：华清银杏、华清龙芯减持完毕合计减持1%股份 减持股份,格隆汇
2020-11-27,韦尔股份：华清银杏、华清龙芯、华清博广合计减持1.03%股份 减持股份,Wind
2020-11-27,高盛：A股明年回报16%，尤其看好人民币升值潜力,券商中国
2020-11-26,A股资讯晨报,新浪
2020-11-25,"韦尔股份现2笔大宗交易 共成交2,747.28万元",新浪
2020-11-25,可转债周报：周期主线清晰 把握节奏,渤海证券
2020-11-25,电子(半导体)行业：晶圆制造&封测双看涨 产业链条景气传导向上,新浪
2020-11-24,中兴通讯被问询，要求说明本次募集配套资金的必要性 问询,Wind
2020-11-24,"韦尔股份现15笔大宗交易 共成交10,269.92万元",新浪
2020-11-24,韦尔股份(603501)跟踪报告之四：48M王者归来 64M君临天下,光大证券
2020-11-24,半导体将现涨价潮？8英寸产能持续紧张 长期供需矛盾背后原因有二,科创板日报
2020-11-24,A股早报2020年11月24日星期二,Wind
2020-11-23,晚间重要公告2020年11月23日星期一,Wind
2020-11-23,韦尔股份(603501.SH)：约1980.45万股限制性股票11月30日解禁 解禁,格隆汇
2020-11-23,韦尔股份：调整杭州豪芯的出资架构,Wind
2020-11-22,A股百家半导体厂商平均获政府补贴5500万，前10家公司合计获政府补贴37.4亿,搜狐
2020-11-22,电子元件行业周报：从M1芯片读苹果生态的野望,新浪
2020-11-21,上市公司正负面新闻2020年11月21日星期六,Wind
2020-11-21,韦尔股份控股股东虞仁荣拟减持不超过900万股 拟减持股份,中国经济网
2020-11-20,晚间重要公告2020年11月20日星期五,Wind
2020-11-20,又发减持公告！韦尔股份实控人拟减持900万股，最高套现或超18亿元 拟减持股份,环球老虎财经
2020-11-20,"韦尔股份现1笔大宗交易 共成交3,816.80万元",新浪
2020-11-20,韦尔股份(603501.SH)：控股股东拟减持不超1.0422%股份 拟减持股份,格隆汇
2020-11-20,韦尔股份：控股股东拟减持不超过总股本1.0422% 拟减持股份,Wind
2020-11-19,【华西电子-IC WORD纪要（下）半导体材料国产化自主创新路径】,远峰电子
2020-11-19,策略专题报告：冰火两重天的市场 机会何在？,西南证券
2020-11-19,上证吹响冲锋号，再不突破，股民就要疯了！,新浪
2020-11-19,"韦尔股份现18笔大宗交易 共成交17,349.79万元",新浪
2020-11-18,韦尔股份(603501.SH)：公开发行可转债申请获中国证监会核准,格隆汇
2020-11-18,【热点报告——股指期货】2020年12月主要规模指数成分股调整预测,东证衍生品研究院
2020-11-17,解禁来了、质押解了，A股今年减持也多了,上证报
2020-11-17,解禁来了、质押解了 A股今年减持也多了 解禁,上证报
2020-11-16,韦尔股份(603501.SH)：274.0661万份股票期权符合行权条件,格隆汇
2020-11-16,手机概念股近4个月股价跌幅排行榜：38家企业跌幅超30%,搜狐
2020-11-16,机构五日抢筹15股 主力资金大量流入,证券之星
2020-11-15,龙虎榜揭秘：6股获机构及北向资金集体抢筹,证券时报
2020-11-14,周期股轮番上涨活力四射 科技股高位遇阻股价承压,财富动力网
2020-11-14,半导体产业空间巨大 细分龙头加速成长,金融投资报
2020-11-13,"韦尔股份现7笔大宗交易 共成交1,507.63万元",新浪
2020-11-13,减持意愿增强，千余股套现3300多亿（附股） 减持股份,证券时报网
2020-11-13,半导体芯片龙头股频遭减持，大基金年内套现近90亿元 减持股份,第一财经
2020-11-12,半导体芯片龙头股频遭减持，大基金年内套现近90亿元 减持股份,第一财经
2020-11-12,投资韦尔股份3年回报超7倍，“清华系”和青岛融通加速离场！,环球老虎财经
2020-11-12,"韦尔股份现17笔大宗交易 共成交14,903.78万元",新浪
2020-11-12,部分半导体上市公司回应：股东减持不会影响企业经营丨公司问答,第一财经
2020-11-12,科技产业2021年投资策略：科技进步与中美再平衡下的新机遇,新浪
2020-11-12,A股早报2020年11月12日星期四,Wind
2020-11-12,中信证券：A股科技板块估值回调后配置价值进一步凸显,证券时报网
2020-11-12,每日理财观察：《智能网联汽车技术路线图 2.0》发布,Wind
2020-11-12,6倍芯片巨头罕见跌停，背后原因或是它？,证券时报网
2020-11-12,电子行业2021年度策略报告：深练内功 厚积薄发,新浪
2020-11-12,1700亿芯片龙头也难挡“双11”股价打折!194亿市值蒸发 连续下跌,中国财富网
2020-11-11,11月11日龙虎榜，机构青睐这11股,证券时报网
2020-11-11,沪股通现身韦尔股份龙虎榜净买入8166万元,证券时报网
2020-11-11,大龙头闪崩砸晕A股，但对后市不宜悲观！ 连续下跌,新浪
2020-11-11,2020年年末主要宽基指数样本股调整预测：电子和医药行业个股升档较多,新浪
2020-11-11,电子行业研究：20Q3电子股持仓维持高位 消费电子、安防配置热度上升,新浪
2020-11-11,韦尔股份龙虎榜数据（11月11日）,Wind
2020-11-11,机构现身21股，净买入比亚迪1.62亿元、净卖出韦尔股份3.68亿元,第一财经
2020-11-11,金融街下午茶2020年11月11日星期三,Wind
2020-11-11,跌停板解密：大单出逃，前期强势股轮流被抛售！（11月11日）,Wind
2020-11-11,韦尔股份今日跌停 三机构合计卖出4.5亿元,第一财经
2020-11-11,韦尔股份跌停 辜负中泰证券东北证券西南证券唱多情？,中国经济网
2020-11-11,市场要闻丨韦尔股份尾盘跌停，“网红”基金诺安成长再次跌上热搜,36氪
2020-11-11,A股收盘综述：创业板指跌逾3%，创两个月最大跌幅,Wind
2020-11-11,快讯：韦尔股份尾盘跌停封板 成交额逾36亿元,新浪
2020-11-11,A股异动 | 韦尔股份(603501.SH)跌逾6% 股东青岛融通拟减持公司不超1%股份 拟减持股份,格隆汇
2020-11-11,浮盈近万亿创纪录！北上资金加仓榜解密赚钱秘诀,证券时报网
2020-11-11,半导体板块走弱 韦尔股份跌超6%,e公司
2020-11-11,量化｜电子和医药行业个股升档较多：2020年年末主要宽基指数样本股调整预测,中信证券研究
2020-11-10,晚间重要公告2020年11月10日星期二,Wind
2020-11-10,韦尔股份(603501.SH)：持股5.6032%股东青岛融通拟减持不超1%股份 拟减持股份,格隆汇
2020-11-10,韦尔股份：青岛融通拟减持不超过总股本1% 拟减持股份,Wind
2020-11-10,电子行业周报：面板继续上行 5G手机销量有望大增,华安证券
2020-11-10,2020年10月陆股通持仓分析：历史上北上资金如何布局春季行情?,新浪
2020-11-10,韦尔股份股东青岛融通减持690.86万股 套现13亿元 减持股份,中国经济网
2020-11-09,韦尔股份现21笔大宗交易均为折价成交,证券时报网
2020-11-09,"韦尔股份现21笔大宗交易 共成交27,608.36万元",新浪
